,PROP_TYPE,ADDRESS,CITY,ZIP,PRICE,LOCATION,SQFT,YR_BUILT,MLS#,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS
954,Condo/Co-op,780 S Federal St #506,Chicago,60605,172500,Printers Square,750.0,1913.0,11948086,41.8726666,-87.6297319,65,3408,324,69,115
955,Condo/Co-op,40 E 9th St #709,Chicago,60605,250000,Burnham Park Plaza,1335.0,1920.0,11949840,41.8707463,-87.6263403,257,3610,500,64,80
956,Condo/Co-op,1255 S State St #810,Chicago,60605,259900,Vision on State,817.0,2007.0,11964873,41.8661707,-87.6267747,197,2961,185,55,53
957,Condo/Co-op,1632 S Indiana Ave #102,Chicago,60616,245000,CHI - Near South Side,2025.4227820372398,1907.0,11971384,41.859186,-87.6228432,214,1861,990,39,30
959,Condo/Co-op,1400 S Michigan Ave #1102,Chicago,60605,260000,CHI - Near South Side,751.0,2008.0,11971246,41.863874,-87.62446,242,2578,578,48,41
960,Condo/Co-op,1345 S Wabash Ave #1205,Chicago,60605,259000,CHI - Near South Side,728.0,2015.0,11969769,41.8644171,-87.6254821,308,2676,463,50,42
961,Condo/Co-op,901 S Plymouth Ct #401,Chicago,60605,240000,CHI - Loop,1000.0,1980.0,11957296,41.8703134,-87.6283935,54,3604,454,66,74
963,Condo/Co-op,40 E 9th St #910,Chicago,60605,206000,CHI - Loop,2025.4227820372398,1920.0,11968347,41.8707463,-87.6263403,257,3610,500,64,80
964,Condo/Co-op,1101 S State St #905,Chicago,60605,225000,State Place Tower,900.0,2004.0,11968920,41.8689674,-87.6270061,296,3376,238,62,74
965,Condo/Co-op,40 E 9th St #1118,Chicago,60605,255000,Burnham Park Plaza,925.0,1920.0,11963965,41.8707463,-87.6263403,257,3610,500,64,80
968,Condo/Co-op,1430 S Michigan Ave #204,Chicago,60605,349900,CHI - Near South Side,2025.4227820372398,2000.0,11966924,41.8632219,-87.6242565,217,2479,677,45,40
969,Condo/Co-op,1720 S Michigan Ave #508,Chicago,60616,340000,CHI - Near South Side,1050.0,2006.0,11948310,41.8586026,-87.6246153,79,1804,844,44,39
970,Condo/Co-op,801 S Plymouth Ct #1001,Chicago,60605,350000,CHI - Loop,2025.4227820372398,1983.0,11963857,41.8715884,-87.6281243,71,3522,373,68,96
971,Condo/Co-op,899 S Plymouth Ct #1403,Chicago,60605,335000,CHI - Loop,1250.0,1981.0,11959901,41.8708159,-87.6282752,42,3638,490,68,79
972,Condo/Co-op,233 E 13th St #604,Chicago,60605,339900,Museum Park Place,851.0,2005.0,11942105,41.8654277,-87.6208362,120,2787,705,40,37
974,Condo/Co-op,1400 S Michigan Ave #1802,Chicago,60605,290000,CHI - Near South Side,2025.4227820372398,2008.0,11889212,41.863874,-87.62446,242,2578,578,48,41
977,Condo/Co-op,1600 S Indiana Ave #1209,Chicago,60616,295000,CHI - Near South Side,846.0,2005.0,11933347,41.8598949,-87.6230088,204,1969,1082,37,27
979,Condo/Co-op,1111 S Wabash Ave #2506,Chicago,60605,299800,CHI - Loop,1000.0,2005.0,11926547,41.8687405,-87.6253626,156,3313,242,58,71
982,Condo/Co-op,1601 S Michigan Ave #202,Chicago,60616,240000,CHI - Near South Side,2025.4227820372398,1925.0,11949071,41.8606046,-87.6237609,165,2084,1064,38,31
983,Condo/Co-op,910 S Michigan Ave #605,Chicago,60605,255000,CHI - Loop,875.0,1911.0,11911705,41.8701636,-87.6248468,94,3517,456,65,76
984,Condo/Co-op,910 S Michigan Ave #1309,Chicago,60605,259900,Michigan Avenue Lofts,850.0,1911.0,11950115,41.8701636,-87.6248468,94,3517,456,65,76
985,Condo/Co-op,801 S Plymouth Ct #306,Chicago,60605,288500,CHI - Loop,1100.0,1987.0,11876266,41.8715884,-87.6281243,71,3522,373,68,96
986,Condo/Co-op,1464 S Michigan Ave #1210,Chicago,60605,275000,The Marquee,2025.4227820372398,2008.0,11854739,41.8622578,-87.624289,170,2336,811,40,42
989,Condo/Co-op,1529 S State St Unit 5H,Chicago,60605,260000,CHI - Near South Side,975.0,2001.0,11941425,41.8611303,-87.6268522,121,2231,934,44,36
990,Condo/Co-op,1720 S Michigan Ave #1012,Chicago,60616,295000,CHI - Near South Side,911.0,2007.0,11960368,41.8586026,-87.6246153,79,1804,844,44,39
992,Condo/Co-op,910 S Michigan Ave #807,Chicago,60605,255000,Michigan Avenue Lofts,800.0,1911.0,11933943,41.8701636,-87.6248468,94,3517,456,65,76
993,Condo/Co-op,1464 S Michigan Ave #1707,Chicago,60605,320000,CHI - Near South Side,2025.4227820372398,2008.0,11939932,41.8622578,-87.624289,170,2336,811,40,42
994,Condo/Co-op,1345 S Wabash Ave #1211,Chicago,60605,319900,CHI - Near South Side,850.0,2015.0,11973285,41.8644171,-87.6254821,308,2676,463,50,42
995,Condo/Co-op,1250 S Indiana Ave #407,Chicago,60605,305000,CHI - Near South Side,820.0,2004.0,11968380,41.8661921,-87.6228523,211,2906,453,46,47
996,Condo/Co-op,1400 S Michigan Ave #1005,Chicago,60605,309000,CHI - Near South Side,826.0,2008.0,11971901,41.863874,-87.62446,242,2578,578,48,41
997,Condo/Co-op,1111 S Wabash Ave #1505,Chicago,60605,299900,CHI - Loop,1000.0,2004.0,11967773,41.8687405,-87.6253626,156,3313,242,58,71
998,Condo/Co-op,50 E 16th St #1109,Chicago,60616,340000,CHI - Near South Side,1108.0,2008.0,11912216,41.8603983,-87.6251554,83,2079,1059,39,30
999,Condo/Co-op,1620 S Michigan Ave #920,Chicago,60616,300000,CHI - Near South Side,2025.4227820372398,2006.0,11951981,41.859565,-87.6242683,63,1938,993,41,30
1000,Condo/Co-op,1345 S Wabash Ave #1004,Chicago,60605,340000,CHI - Near South Side,1000.0,2014.0,11906290,41.8644171,-87.6254821,308,2676,463,50,42
1002,Condo/Co-op,1516 S Wabash Ave #401,Chicago,60605,325000,CHI - Near South Side,2025.4227820372398,1920.0,11970980,41.8614561,-87.6261262,68,2258,890,46,40
1007,Condo/Co-op,780 S Federal St #701,Chicago,60605,279995,CHI - Loop,1260.0,1916.0,11940146,41.8726666,-87.6297319,65,3408,324,69,115
1009,Condo/Co-op,1400 S Michigan Ave #1502,Chicago,60605,284900,CHI - Near South Side,751.0,2008.0,11895031,41.863874,-87.62446,242,2578,578,48,41
1010,Condo/Co-op,680 S Federal St #402,Chicago,60605,275000,Printers Square,1300.0,1910.0,11963984,41.8730948,-87.629905,37,3351,305,72,132
1011,Condo/Co-op,740 S Federal St #1210,Chicago,60605,289900,Printers Square,1300.0,1912.0,11968817,41.8729924,-87.6297148,21,3360,294,75,127
1013,Condo/Co-op,125 E 13th St #914,Chicago,60605,280000,CHI - Near South Side,850.0,2005.0,11964364,41.8655862,-87.62288,150,2816,494,49,42
1015,Condo/Co-op,1720 S Michigan Ave #701,Chicago,60616,495000,CHI - Near South Side,1391.0,2006.0,11891605,41.8586026,-87.6246153,79,1804,844,44,39
1016,Condo/Co-op,701 S Wells St #3306,Chicago,60607,464900,Wells Street Tower,1324.0,2000.0,11853604,41.8731482,-87.6332396,408,3466,399,63,123
1018,Condo/Co-op,1111 S Wabash Ave #2503,Chicago,60605,459000,CHI - Loop,1382.0,2001.0,11629906,41.8687405,-87.6253626,156,3313,242,58,71
1020,Condo/Co-op,5 E 14th Pl #606,Chicago,60605,349000,CHI - Near South Side,1052.0,2000.0,11854231,41.8621737,-87.6268692,38,2382,778,45,43
1021,Condo/Co-op,50 E 16th St #509,Chicago,60616,340000,CHI - Near South Side,1036.0,2008.0,11739987,41.8603983,-87.6251554,83,2079,1059,39,30
1022,Condo/Co-op,1720 S Michigan Ave #2512,Chicago,60616,339000,CHI - Near South Side,911.0,2005.0,11728139,41.8586026,-87.6246153,79,1804,844,44,39
1023,Condo/Co-op,100 E 14th St #1203,Chicago,60605,359900,1400 Museum Park,927.0,2008.0,11973319.0,41.8642505,-87.6236871,149,2624,571,47,42
1024,Condo/Co-op,1620 S Michigan Ave #503,Chicago,60616,375000,CHI - Near South Side,1050.0,2006.0,11972424.0,41.859565,-87.6242683,63,1938,993,41,30
1025,Condo/Co-op,1516 S Wabash Ave #902,Chicago,60605,435000,Landmark Lofts,1370.0,1920.0,11690898,41.8614561,-87.6261262,68,2258,890,46,40
1026,Condo/Co-op,1160 S Michigan Ave #1104,Chicago,60605,360000,CHI - Loop,850.0,2007.0,11962221.0,41.8677548,-87.6246153,75,3156,226,54,63
1027,Condo/Co-op,910 S Michigan Ave #1011,Chicago,60605,399999,CHI - Loop,1500.0,1911.0,11957539,41.8701636,-87.6248468,94,3517,456,65,76
1028,Condo/Co-op,1515 S Prairie Ave #1111,Chicago,60605,500000,CHI - Near South Side,1565.0,2003.0,11970406,41.8617675,-87.6202181,232,2243,1101,29,30
1029,Condo/Co-op,1243 S Wabash Ave #505,Chicago,60605,450000,CHI - Near South Side,1500.0,1954.5356613756614,11967046,41.8662004,-87.6255912,282,2941,211,50,52
1030,Condo/Co-op,1322 S Wabash Ave #501,Chicago,60605,440000,Filmworks Lofts,1500.0,1906.0,11910116,41.864769,-87.6260898,311,2740,398,49,44
1031,Condo/Co-op,1515 S Prairie Ave #812,Chicago,60605,364900,CHI - Near South Side,1601.0,2003.0,11928133.0,41.8617675,-87.6202181,232,2243,1101,29,30
1032,Condo/Co-op,1720 S Michigan Ave #3103,Chicago,60616,369000,CHI - Near South Side,953.0,2005.0,11924389.0,41.8586026,-87.6246153,79,1804,844,44,39
1034,Condo/Co-op,233 E 13th St #1610,Chicago,60605,399999,CHI - Near South Side,1008.0,2005.0,11971703,41.8654277,-87.6208362,120,2787,705,40,37
1036,Condo/Co-op,40 E 9th St #1516,Chicago,60605,435000,CHI - Loop,2000.0,1920.0,11893413,41.8707463,-87.6263403,257,3610,500,64,80
1038,Condo/Co-op,1720 S Michigan Ave #3202,Chicago,60616,465000,CHI - Near South Side,1000.0,2007.0,11969590,41.8586026,-87.6246153,79,1804,844,44,39
1039,Condo/Co-op,1101 S State St #2100,Chicago,60605,425000,CHI - Loop,1500.0,2007.0,11953694,41.8689674,-87.6270061,296,3376,238,62,74
1040,Condo/Co-op,233 E 13th St #402,Chicago,60605,465000,Museum Park,1346.0,2005.0,11961493,41.8654277,-87.6208362,120,2787,705,40,37
1042,Condo/Co-op,1629 S Prairie Ave #2503,Chicago,60616,485000,CHI - Near South Side,1401.0,2008.0,11965748,41.8594779,-87.6205433,242,1899,1153,25,23
1043,Condo/Co-op,234 W Polk St #3111,Chicago,60607,440000,CHI - Loop,625.0,2023.0,11950538,41.8720522,-87.6336971,477,3637,570,54,99
1046,Condo/Co-op,1530 S State St #616,Chicago,60605,495000,Dearborn Tower,1750.0,2001.0,11967170,41.8612054,-87.6284311,117,2297,928,47,36
1047,Condo/Co-op,701 S Wells St #2302,Chicago,60607,399000,CHI - Loop,1215.0,2002.0,11967692,41.8731482,-87.6332396,408,3466,399,63,123
1048,Condo/Co-op,1605 S Michigan Ave #201,Chicago,60616,475000,CHI - Near South Side,1850.0,1954.5356613756614,11965648,41.8599562,-87.623518,148,1984,1072,38,28
1049,Condo/Co-op,1334 S Wabash Ave Unit B,Chicago,60605,439000,CHI - Near South Side,1500.0,1998.0,11881162,41.8643725,-87.6260807,298,2682,457,50,44
1050,Condo/Co-op,1243 S Wabash Ave #402,Chicago,60605,475000,CHI - Near South Side,1550.0,1954.5356613756614,11962523,41.8662004,-87.6255912,282,2941,211,50,52
1053,Condo/Co-op,1530 S State St Unit 17I,Chicago,60605,500000,Dearborn Tower,1700.0,2000.0,11962103,41.8612054,-87.6284311,117,2297,928,47,36
1054,Condo/Co-op,701 S Wells St #1505,Chicago,60607,389999,CHI - Loop,1300.0,2002.0,11887047.0,41.8731482,-87.6332396,408,3466,399,63,123
1057,Condo/Co-op,1600 S Prairie Ave #1403,Chicago,60616,422000,Prairie Pointe,1443.0,2006.0,11941157,41.8598187,-87.6210368,300,1948,1166,28,23
1058,Condo/Co-op,701 S Wells St #1708,Chicago,60607,430000,CHI - Loop,1200.0,2002.0,11938962,41.8731482,-87.6332396,408,3466,399,63,123
1059,Condo/Co-op,1133 S State St #502,Chicago,60605,375000,CHI - Loop,1200.0,2006.0,11947556.0,41.8681817,-87.6272206,263,3265,124,55,70
1061,Condo/Co-op,1529 S State St Unit 14J,Chicago,60605,389500,CHI - Near South Side,1600.0,2001.0,11799092.0,41.8611303,-87.6268522,121,2231,934,44,36
1062,Condo/Co-op,170 W Polk St #908,Chicago,60605,425000,Printers Corner,1290.0,2007.0,11955701,41.8724306,-87.6332523,421,3566,499,56,108
1063,Townhouse,1435 S Prairie Ave Unit K,Chicago,60605,495000,CHI - Near South Side,2025.4227820372398,2000.0,11931714,41.86374,-87.620693,92,2535,855,40,40
1064,Condo/Co-op,41 E 8th St #2402,Chicago,60605,399900,CHI - Loop,1230.0,2002.0,11916841,41.8717102,-87.6263215,255,3467,371,69,91
1065,Condo/Co-op,233 E 13th St #601,Chicago,60605,499900,Museum Park Tower III,1290.0,2005.0,11970511,41.8654277,-87.6208362,120,2787,705,40,37
1067,Condo/Co-op,170 W Polk St #1208,Chicago,60605,450000,CHI - Loop,1145.0,2007.0,11969369,41.8724306,-87.6332523,421,3566,499,56,108
1068,Condo/Co-op,234 W Polk St #2509,Chicago,60607,845000,CHI - Loop,1223.0,2023.0,11950716,41.8723651,-87.634718,583,3638,584,56,97
1069,Condo/Co-op,234 W Polk St #2612,Chicago,60607,835000,CHI - Loop,1165.0,2023.0,11951368,41.8723651,-87.634718,583,3638,584,56,97
1070,Condo/Co-op,234 W Polk St #3110,Chicago,60607,782500,CHI - Loop,1085.0,2023.0,11951344,41.8723651,-87.634718,583,3638,584,56,97
1071,Condo/Co-op,234 W Polk St #2604,Chicago,60607,775000,CHI - Loop,1111.0,2023.0,11950682,41.8723651,-87.634718,583,3638,584,56,97
1072,Condo/Co-op,234 W Polk St #2303,Chicago,60607,745000,CHI - Loop,1219.0,2023.0,11950551,41.8720522,-87.6336971,477,3637,570,54,99
1075,Townhouse,1431 S Clark St,Chicago,60605,765000,Dearborn Park II,2025.4227820372398,1993.0,11910563,41.8631152,-87.63007,81,2629,702,47,39
1076,Townhouse,1456 S Prairie Ave,Chicago,60605,850000,CHI - Near South Side,2600.0,1995.0,11888001,41.8627882,-87.6214308,212,2392,897,39,39
1077,Condo/Co-op,1201 S Prairie Ave #3105,Chicago,60605,789900,The Grant,1639.0,2008.0,11871029,41.866948,-87.621969,100,3015,519,54,49
1078,Condo/Co-op,100 E 14th St #1201,Chicago,60605,670000,1400 Museum Park,1667.0,2007.0,11960034.0,41.8642505,-87.6236871,149,2624,571,47,42
1081,Townhouse,1447 S Indiana Ave,Chicago,60605,650000,CHI - Near South Side,2254.0,1995.0,11941187.0,41.8630252,-87.6221853,175,2429,818,40,41
1083,Townhouse,1439 S Prairie Ave Unit E,Chicago,60605,650000,CHI - Near South Side,2025.4227820372398,2002.0,11961015.0,41.863327,-87.620667,146,2473,898,38,39
1086,Condo/Co-op,1629 S Prairie Ave #1705,Chicago,60616,640000,CHI - Near South Side,1600.0,2009.0,11939097.0,41.8594779,-87.6205433,242,1899,1153,25,23
1087,Condo/Co-op,1235 S Prairie Ave #1004,Chicago,60605,625000,The Tower Residences at Prairie District Homes,1516.0,2006.0,11910525.0,41.8661749,-87.6213375,162,2898,613,44,40
1089,Condo/Co-op,1530 S State St #1011,Chicago,60605,699900,Dearborn Tower,2000.0,2005.0,11950889.0,41.8612054,-87.6284311,117,2297,928,47,36
1090,Townhouse,49 W 15th St Unit D,Chicago,60605,729500,Dearborn Park II,2200.0,1998.0,11955291.0,41.8617973,-87.6294485,25,2420,863,45,36
1094,Condo/Co-op,1211 S Prairie Ave #2502,Chicago,60605,834900,CHI - Near South Side,1547.0,2008.0,11971605,41.865053,-87.620159,74,2733,797,38,37
1095,Condo/Co-op,100 E 14th St #805,Chicago,60605,699500,CHI - Near South Side,1685.0,2008.0,11952885.0,41.8642505,-87.6236871,149,2624,571,47,42
1096,Condo/Co-op,125 E 13th St #1410,Chicago,60605,775000,Museum Park,2000.0,2004.0,11962789,41.8655862,-87.62288,150,2816,494,49,42
1097,Condo/Co-op,1201 S Prairie Ave #4302,Chicago,60605,944900,The Grant,1700.0,2008.0,11972008,41.866948,-87.621969,100,3015,519,54,49
1098,Condo/Co-op,234 W Polk St #2405,Chicago,60607,732500,CHI - Loop,1159.0,2023.0,11950695.0,41.8723651,-87.634718,583,3638,584,56,97
1100,Condo/Co-op,234 W Polk St #2608,Chicago,60607,650000,CHI - Loop,935.0,2023.0,11950529.0,41.8723651,-87.634718,583,3638,584,56,97
1101,Condo/Co-op,1111 S State St #701,Chicago,60605,675000,CHI - Loop,1750.0,2005.0,11971747.0,41.8685021,-87.6270061,288,3308,171,61,73
1102,Condo/Co-op,1160 S Michigan Ave #2607,Chicago,60605,775000,CHI - Loop,1929.0,2007.0,11954760,41.8677548,-87.6246153,75,3156,226,54,63
1103,Condo/Co-op,1600 S Prairie Ave #2104,Chicago,60616,695000,CHI - Near South Side,2500.0,2006.0,11910648.0,41.8598187,-87.6210368,300,1948,1166,28,23
1104,Townhouse,1720 S Prairie Ave #4,Chicago,60616,1250000,CHI - Near South Side,3050.0,2018.0,11950003,41.8583104,-87.621303,76,1723,962,31,30
1105,Condo/Co-op,100 E 14th St #2905,Chicago,60605,750000,CHI - Near South Side,1700.0,2008.0,11927444,41.8642505,-87.6236871,149,2624,571,47,42
1108,Condo/Co-op,1201 S Prairie Ave #5002,Chicago,60605,948000,The Grant,1700.0,2008.0,11969600,41.866948,-87.621969,100,3015,519,54,49
1109,Condo/Co-op,234 W Polk St #2607,Chicago,60607,535000,CHI - Loop,760.0,2023.0,11951953,41.8723651,-87.634718,583,3638,584,56,97
1110,Condo/Co-op,234 W Polk St #2606,Chicago,60607,530000,CHI - Loop,740.0,2023.0,11950383,41.8723651,-87.634718,583,3638,584,56,97
1111,Townhouse,1405 S Plymouth Ct,Chicago,60605,739900,Dearborn Park II,2112.0,1990.0,11970135.0,41.8637668,-87.6282111,124,2652,546,52,43
1113,Condo/Co-op,910 S Michigan Ave #2006,Chicago,60605,699000,CHI - Loop,2800.0,1913.0,11965925.0,41.8701636,-87.6248468,94,3517,456,65,76
1114,Condo/Co-op,1717 S Prairie Ave #2101,Chicago,60616,580000,CHI - Near South Side,1474.0,2004.0,11801292,41.8584253,-87.6198331,66,1747,1079,24,25
1116,Condo/Co-op,1160 S Michigan Ave #3001,Chicago,60605,595000,CHI - Loop,1571.0,2007.0,11772560,41.8677548,-87.6246153,75,3156,226,54,63
1117,Condo/Co-op,1243 S Wabash Ave #602,Chicago,60605,515000,CHI - Near South Side,1430.0,1954.5356613756614,11947105,41.8662004,-87.6255912,282,2941,211,50,52
1123,Condo/Co-op,1201 S Prairie Ave #3902,Chicago,60605,999900,The Grant,1700.0,2008.0,11876901,41.866948,-87.621969,100,3015,519,54,49
1124,Condo/Co-op,1211 S Prairie Ave #1604,Chicago,60605,1149000,Museum Park,2218.0,2003.0,11844667,41.865053,-87.620159,74,2733,797,38,37
1125,Condo/Co-op,1201 S Prairie Ave #4103,Chicago,60605,1250000,One Museum Park West,1746.0,2008.0,11835873,41.866948,-87.621969,100,3015,519,54,49
1126,Townhouse,1455 S Prairie Ave,Chicago,60605,975000,CHI - Near South Side,3193.0,2001.0,11797407,41.8625562,-87.6207769,252,2358,971,33,38
1127,Condo/Co-op,1201 S Prairie Ave #3301,Chicago,60605,1295000,The Grant,3000.0,2008.0,11785542,41.866948,-87.621969,100,3015,519,54,49
1128,Single Family Residential,1242 S State St,Chicago,60605,1059000,Dearborn Park II,2025.4227820372398,1995.0,11707575,41.8661771,-87.6277232,91,2985,181,52,51
1132,Condo/Co-op,234 W Polk St #4008,Chicago,60607,1325000,CHI - Loop,1517.0,2023.0,11951394,41.8723651,-87.634718,583,3638,584,56,97
1133,Condo/Co-op,234 W Polk St #3801,Chicago,60607,1325000,CHI - Loop,1659.0,2023.0,11951406,41.8723651,-87.634718,583,3638,584,56,97
1136,Condo/Co-op,1211 S Prairie Ave #1106,Chicago,60605,975000,Museum Park,2105.0,2008.0,11955171,41.865053,-87.620159,74,2733,797,38,37
1137,Condo/Co-op,234 W Polk St #2702,Chicago,60607,965000,CHI - Loop,1268.0,2023.0,11950546,41.8723651,-87.634718,583,3638,584,56,97
1138,Condo/Co-op,1211 S Prairie Ave #1306,Chicago,60605,975000,CHI - Near South Side,2105.0,2008.0,11949791,41.865053,-87.620159,74,2733,797,38,37
1142,Single Family Residential,8513 S Maryland Ave,Chicago,60619,50000,CHI - Chatham,1280.0,1905.0,11937990,41.739853,-87.6034413,483,3324,2465,27,4
1143,Single Family Residential,8301 S Maryland Ave,Chicago,60619,139000,CHI - Chatham,1103.0,1920.0,11967433,41.7438595,-87.6035349,717,2883,2600,14,2
1144,Condo/Co-op,950 E 86th St #105,Chicago,60619,79901,CHI - Chatham,1031.0,1967.0,11945910.0,41.7387676,-87.6004728,318,3269,2750,27,2
1146,Multi-Family,839 E 87th Pl,Chicago,60619,179900,CHI - Chatham,2025.4227820372398,1926.0,11951878,41.7355595,-87.6031508,193,3832,2405,29,3
1147,Single Family Residential,8434 S Maryland Ave,Chicago,60619,177500,CHI - Chatham,1100.0,1920.0,11931614,41.7411083,-87.6040117,458,3219,2462,26,4
1148,Single Family Residential,829 E 88th St,Chicago,60619,265000,CHI - Chatham,1300.0,1966.0,11761989,41.7346358,-87.6035559,214,3974,2362,28,3
1149,Single Family Residential,8409 S Maryland Ave,Chicago,60619,309900,CHI - Chatham,2100.0,1917.0,11968602,41.7418022,-87.6034882,550,3103,2554,23,3
1150,Multi-Family,852 E 88th Pl,Chicago,60619,275000,CHI - Chatham,2025.4227820372398,1963.0,11971403,41.7341367,-87.602573,94,3983,2476,27,3
1152,Multi-Family,8449 S Ingleside Ave,Chicago,60619,403000,CHI - Chatham,2025.4227820372398,1923.0,11917068,41.7407699,-87.600992,382,3051,2765,26,3
1155,Condo/Co-op,850 E 82nd St #3,Chicago,60619,49000,CHI - Chatham,2025.4227820372398,1926.0,11970740,41.7459748,-87.6030559,839,2630,2550,24,1
1156,Condo/Co-op,8136 S Drexel Ave #3,Chicago,60619,84900,CHI - Chatham,975.0,1924.0,11967872.0,41.7464389,-87.6029739,821,2579,2542,24,1
1157,Condo/Co-op,8158 S Drexel Ave #2,Chicago,60619,63500,CHI - Chatham,1027.0,1924.0,11963404.0,41.7460969,-87.6029644,844,2611,2555,24,1
1158,Multi-Family,8138 S Ingleside Ave,Chicago,60619,137600,CHI - Chatham,2025.4227820372398,1927.0,11889901,41.7464605,-87.601695,705,2468,2680,25,1
1160,Multi-Family,8049 S Ellis Ave,Chicago,60619,200000,CHI - Chatham,2025.4227820372398,1921.0,11971593,41.7480902,-87.5999545,406,2163,2829,25,2
1161,Multi-Family,7944 S Drexel Ave,Chicago,60619,325000,CHI - Chatham,2025.4227820372398,1923.0,11947087,41.7499654,-87.6029676,507,2280,2473,28,3
1162,Multi-Family,7948 S Drexel Ave,Chicago,60619,249900,CHI - Chatham,2025.4227820372398,1923.0,11653752,41.7498583,-87.6029579,522,2287,2475,28,3
1163,Multi-Family,8132-34 S Maryland Ave,Chicago,60619,335000,CHI - Chatham,2025.4227820372398,1929.0,11898341,41.746586,-87.6040868,917,2662,2416,28,1
1164,Multi-Family,8120 S Ingleside Ave,Chicago,60619,425000,CHI - Chatham,2025.4227820372398,1922.0,11840068,41.7470043,-87.6017469,661,2420,2657,25,1
1167,Multi-Family,4223 W Monroe St,Chicago,60624,189900,CHI - West Garfield Park,2025.4227820372398,1891.0,11928766,41.8795256,-87.7315366,612,2072,1070,44,2
1168,Multi-Family,4248 W Monroe St,Chicago,60624,225000,CHI - West Garfield Park,2025.4227820372398,1904.0,11970252,41.8799258,-87.7324672,666,2091,1136,41,2
1169,Multi-Family,4647 W Monroe St,Chicago,60644,299900,CHI - Austin,2025.4227820372398,1909.0,11966901,41.8790295,-87.7422543,339,2587,1152,52,1
1170,Multi-Family,4121 W Wilcox St,Chicago,60624,520000,CHI - West Garfield Park,2025.4227820372398,1902.0,11968275,41.878643,-87.7289704,444,1929,803,50,2
1171,Multi-Family,4316 W Adams St,Chicago,60624,699900,CHI - West Garfield Park,2025.4227820372398,1954.5356613756614,11966455.0,41.8780526,-87.7336533,779,2391,1090,45,2
1172,Multi-Family,4655 W Monroe St,Chicago,60644,1199000,CHI - Austin,2025.4227820372398,1925.0,11803590,41.8789407,-87.7424496,333,2562,1137,52,1
1173,Multi-Family,421 S Kilbourn Ave,Chicago,60624,99000,CHI - West Garfield Park,2025.4227820372398,1954.5356613756614,11704259.0,41.8744656,-87.7374416,407,2815,961,49,1
1178,Multi-Family,4120 W Gladys Ave,Chicago,60624,159900,CHI - West Garfield Park,2025.4227820372398,1905.0,11959438,41.8764112,-87.7288989,726,1866,525,53,1
1180,Multi-Family,1315 S Lawndale Ave,Chicago,60623,90000,CHI - North Lawndale,2025.4227820372398,1908.0,11810399.0,41.8639902,-87.7175118,123,1811,1523,48,3
1183,Multi-Family,3918 W Fillmore St,Chicago,60624,225000,CHI - North Lawndale,2025.4227820372398,1903.0,11861886,41.8682287,-87.7235777,384,1664,876,37,1
1185,Multi-Family,3843 W Fillmore St,Chicago,60624,349900,CHI - North Lawndale,2025.4227820372398,1905.0,11965080,41.8678402,-87.7219756,449,1574,991,34,2
1186,Multi-Family,3917 W Grenshaw St,Chicago,60624,334900,CHI - North Lawndale,2025.4227820372398,1915.0,11824372,41.8669399,-87.7235147,576,1790,1065,34,1
1187,Multi-Family,1315 S Millard Ave,Chicago,60623,430000,CHI - North Lawndale,2025.4227820372398,1908.0,11966261,41.8639629,-87.7163013,42,1776,1499,41,3
1190,Multi-Family,1500 S Lawndale Ave,Chicago,60623,669899,CHI - North Lawndale,2025.4227820372398,1911.0,11972530.0,41.8606655,-87.7180505,289,2303,1058,46,2
1191,Single Family Residential,5618 S Hoyne Ave,Chicago,60636,100000,CHI - West Englewood,1165.0,1915.0,11811039.0,41.7914651,-87.6769396,611,3746,2127,41,0
1193,Single Family Residential,5532 S Seeley Ave,Chicago,60636,49900,CHI - West Englewood,792.0,1909.0,11964432,41.7925324,-87.6757355,701,3949,2037,40,0
1196,Single Family Residential,5756 S Paulina St,Chicago,60636,195000,CHI - West Englewood,1836.0,1929.0,11960397,41.7887122,-87.6671385,166,4051,1503,40,1
1197,Multi-Family,5613 S Wood St,Chicago,60636,174900,CHI - West Englewood,2025.4227820372398,1916.0,11718991,41.7917168,-87.6691387,619,4246,1995,43,1
1203,Multi-Family,4217 S Wells St,Chicago,60609,115000,CHI - Fuller Park,2025.4227820372398,1954.5356613756614,11869813,41.8176386,-87.6320475,471,3031,1097,42,2
1205,Single Family Residential,506 W 43rd Pl,Chicago,60609,365000,CHI - New City,1803.0,1870.0,11909589.0,41.815594,-87.6388038,488,3400,1169,31,4
1207,Single Family Residential,4322 N Kimball Ave,Chicago,60618,595000,CHI - Irving Park,1200.0,1918.0,11967206,41.9601081,-87.713368,1068,2281,1028,36,14
1208,Single Family Residential,4109 N Central Park Ave,Chicago,60618,388000,CHI - Irving Park,1000.0,1900.0,11947707.0,41.9559424,-87.7175887,674,2668,1296,38,9
1209,Multi-Family,4205 N Bernard St,Chicago,60618,775000,CHI - Irving Park,2025.4227820372398,1901.0,11954525,41.9577685,-87.7140097,1157,2410,1372,37,15
1210,Single Family Residential,4215 N Saint Louis Ave,Chicago,60618,1150000,CHI - Irving Park,2800.0,1906.0,11957068,41.9579485,-87.7152404,1061,2538,1412,39,14
