PRICE,SQFT,house.age,PROP_TYPE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS,neighborhood,population.density,median.age,dominant.race,city
599000,696,48,Condo/Co-op,1641,3254.333691,2304,6,2,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
578000,1002,48,Condo/Co-op,1641,3254.333691,2304,6,2,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
300000,3224.438916,60.023669,Vacant Land,1466,3095.180179,2434,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
199000,3224.438916,60.023669,Vacant Land,647,3470.760893,2774,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
199000,3224.438916,60.023669,Vacant Land,244,3893.536141,3196,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
325000,3224.438916,60.023669,Vacant Land,1923,4157.185428,2566,9,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
349000,3224.438916,60.023669,Vacant Land,1733,2580.52374,1919,7,2,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
150000,3224.438916,60.023669,Vacant Land,1663,2433.535933,1736,2,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
125000,3224.438916,60.023669,Vacant Land,4896,3914.014362,3686,2,3,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
175000,3224.438916,60.023669,Vacant Land,689,3714.200245,3024,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
170000,3224.438916,60.023669,Vacant Land,1749,2579.572239,1921,7,2,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
595000,3224.438916,60.023669,Vacant Land,627,3885.300796,3195,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
674999,1002,48,Condo/Co-op,1641,3254.333691,2304,6,2,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
615000,712,60,Condo/Co-op,932,1667.739426,1078,8,10,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
699000,1219,57,Condo/Co-op,1910,3257.949994,2178,7,2,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
799999,3224.438916,60.023669,Vacant Land,1499,2792.41554,2114,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
899999,1676,33,Townhouse,497,4832.472231,502,14,4,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1045000,1337,33,Condo/Co-op,1344,1995.731138,1341,2,3,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1250000,1735,5,Townhouse,1785,1842.092543,1223,16,16,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1179000,1700,85,Single Family Residential,1828,1927.450772,1294,15,11,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1150000,3224.438916,60.023669,Vacant Land,889,3218.285576,2521,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1100000,3224.438916,60.023669,Vacant Land,1548,2672.968109,1994,6,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1185000,1708,5,Townhouse,1785,1842.092543,1223,16,16,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1299000,1133,99,Single Family Residential,2071,2135.45833,1415,11,9,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1335000,2211,82,Multi-Family,1557,1643.410945,1215,38,15,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1995000,2724,44,Single Family Residential,1989,4475.626352,2794,9,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1600000,2593,99,Single Family Residential,1877,1940.822603,1322,15,11,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1599999,1392,61,Single Family Residential,1833,2177.612985,1485,4,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1699999,1650,98,Single Family Residential,2177,4223.088146,2996,8,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1845000,2013,69,Single Family Residential,341,3873.400856,3601,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1950000,2552,76,Single Family Residential,1469,2131.342564,1476,2,3,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1997900,2007,112,Single Family Residential,970,1532.632496,870,17,16,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1995000,1850,84,Single Family Residential,1568,3280.302056,2197,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1600000,2998,69,Multi-Family,2134,4312.640934,2450,11,1,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1450000,1940,113,Single Family Residential,900,1463.205868,807,18,20,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
1399000,1764,87,Multi-Family,1827,3925.700151,2374,11,1,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2399000,2449,50,Single Family Residential,312,3812.313731,3116,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2450000,2250,81,Single Family Residential,1854,2438.217016,1779,8,2,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2195000,2607,87,Single Family Residential,1675,3899.367557,2590,9,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2295000,3425,85,Single Family Residential,1970,3963.433874,2194,9,1,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2895000,3407,18,Single Family Residential,598,3879.95518,3665,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2850000,3016,98,Single Family Residential,1794,2465.441674,1804,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2795000,2814,99,Single Family Residential,1942,1981.602515,1303,14,11,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2999999,2552,67,Single Family Residential,1492,3848.924361,2832,7,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2950000,3660,17,Single Family Residential,498,4080.503485,3446,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
3395000,4162,31,Single Family Residential,772,3786.62924,3808,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
4295000,4529,43,Single Family Residential,1521,1969.201493,1272,4,2,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2448000,1929,99,Single Family Residential,1567,2252.095215,1602,1,2,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
3995000,4536,18,Single Family Residential,1538,2628.659306,1943,4,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2495000,2670,86,Single Family Residential,1365,1833.455431,1139,8,5,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2250000,3224.438916,60.023669,Vacant Land,964,3132.515895,2435,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2300000,2128,97,Single Family Residential,1342,1821.726976,1129,8,5,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2495000,3000,14,Single Family Residential,1754,2545.502457,1883,7,2,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
3999000,4750,97,Single Family Residential,1644,3471.219691,2197,5,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
3199000,3049,60.023669,Single Family Residential,259,3893.283586,3197,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
3700000,3224.438916,60.023669,Single Family Residential,1380,2720.765175,2023,0,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2374990,3502,95,Multi-Family,1577,2197.120264,1525,1,2,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2200000,1744,66,Single Family Residential,1937,2267.689903,1596,6,1,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
2940000,4131,18,Single Family Residential,1559,2619.438725,1936,5,0,East Hollywood,25956,38.3,Hispanic or Latino,Los Angeles City
549998,1044,86,Single Family Residential,1224,1792.773458,1006,8,0,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
635000,1050,102,Multi-Family,673,1642.715968,822,5,0,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
499999,1020,97,Single Family Residential,1377,2236.578669,1398,5,0,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
500000,766,98,Single Family Residential,273,1816.214192,764,12,2,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
593900,1330,3,Single Family Residential,115,1178.576588,468,19,0,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
515000,950,64,Single Family Residential,312,1266.193061,473,9,0,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
637000,1300,3,Single Family Residential,999,2412.93038,1310,6,1,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
649995,1178,45,Single Family Residential,251,2076.937897,831,26,3,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
669900,1510,88,Multi-Family,1630,3446.093553,1138,28,3,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
649900,1320,75,Multi-Family,1782,3543.123948,1898,33,9,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
725000,1918,79,Multi-Family,434,2160.020436,1173,26,3,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
745000,1665,103,Multi-Family,567,6328.415738,3608,34,3,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
749000,1785,83,Multi-Family,2174,4061.222883,1187,18,1,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
749888,2280,17,Single Family Residential,596,2300.391274,903,8,2,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
1140000,3282,2,Multi-Family,1272,2303.634494,1039,24,3,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
1199000,2446,-1,Multi-Family,278,1248.555671,466,10,0,Watts,22298,28.6,Hispanic or Latino,Los Angeles City
1200000,3216,101,Multi-Family,1570,1334.656742,1250,16,4,Chinatown,23625,39.4,Asian,Los Angeles City
1200000,3216,101,Multi-Family,1570,1334.656742,1250,16,4,Chinatown,7750,32.6,Asian,Los Angeles City
1200000,3216,101,Multi-Family,1570,1334.656742,1250,16,4,Chinatown,62181,39.3,Asian,Los Angeles City
1495000,3512,75,Multi-Family,213,4429.5115,886,25,0,Hyde Park,16998,35.5,White,Los Angeles City
