PRICE,SQFT,house.age,PROP_TYPE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS,neighborhood,population.density,median.age,dominant.race,city
699000,1421,98,Single Family Residential,181.9109451,1868.280909,233.5264034,9,6,The Bronx,34920,31,Hispanic or Latino,New York City
489000,2500,103,Single Family Residential,522.9453037,1132.806988,286.8167786,6,6,The Bronx,34920,31,Hispanic or Latino,New York City
649000,1522,73,Multi-Family,738.3417149,1602.938282,461.1984284,6,5,The Bronx,34920,31,Hispanic or Latino,New York City
799000,2000,98,Multi-Family,774.1564108,1578.322892,386.1592412,6,5,The Bronx,34920,31,Hispanic or Latino,New York City
649000,1890,58,Single Family Residential,942.5888143,1848.315462,458.1184363,5,4,The Bronx,34920,31,Hispanic or Latino,New York City
700000,1472,98,Multi-Family,889.9635337,1686.237209,287.4460989,5,5,The Bronx,34920,31,Hispanic or Latino,New York City
579990,1728,98,Townhouse,1348.029631,1413.884056,613.3128425,9,4,The Bronx,34920,31,Hispanic or Latino,New York City
599000,1665,63,Single Family Residential,1520.068976,2250.956761,410.896189,2,3,The Bronx,34920,31,Hispanic or Latino,New York City
849000,2200,-1,Multi-Family,1774.153357,2452.97939,636.119386,2,3,The Bronx,34920,31,Hispanic or Latino,New York City
615000,1665,68,Townhouse,1798.901795,2482.779885,663.4255737,2,3,The Bronx,34920,31,Hispanic or Latino,New York City
615000,1435,78,Single Family Residential,1658.100789,2056.363676,658.0211444,3,4,The Bronx,34920,31,Hispanic or Latino,New York City
550000,1648,58,Single Family Residential,1771.983304,2387.569747,622.8973882,2,3,The Bronx,34920,31,Hispanic or Latino,New York City
829000,1296,78,Multi-Family,1267.423034,2071.192029,1235.041347,2,1,The Bronx,34920,31,Hispanic or Latino,New York City
279000,1829.844584,66.235406,Vacant Land,1986.876059,2537.044209,844.8549273,2,3,The Bronx,34920,31,Hispanic or Latino,New York City
675999,2070,63,Multi-Family,1328.039967,2126.54091,1212.276427,2,1,The Bronx,34920,31,Hispanic or Latino,New York City
789000,1789,103,Multi-Family,487.545018,1162.56738,346.7695538,5,6,The Bronx,34920,31,Hispanic or Latino,New York City
1150000,2376,103,Multi-Family,772.9158563,1397.97183,399.5403808,6,6,The Bronx,34920,31,Hispanic or Latino,New York City
849000,1829.844584,53,Multi-Family,284.9321682,1181.456456,1524.129976,5,9,The Bronx,34920,31,Hispanic or Latino,New York City
499000,1350,124,Single Family Residential,106.6532312,681.4124713,947.905371,9,13,The Bronx,34920,31,Hispanic or Latino,New York City
599000,1497,103,Single Family Residential,164.402597,1606.434949,1618.741258,4,10,The Bronx,34920,31,Hispanic or Latino,New York City
859000,1829.844584,122,Single Family Residential,778.2776037,690.7892958,398.6635774,15,3,The Bronx,34920,31,Hispanic or Latino,New York City
949999,2682,122,Single Family Residential,895.5741252,555.4969519,289.4307194,16,4,The Bronx,34920,31,Hispanic or Latino,New York City
269999,900,95,Condo/Co-op,362.477304,1901.117483,390.3674645,22,15,Concourse,101566,33,Hispanic or Latino,New York City
184500,1829.844584,95,Condo/Co-op,281.437449,1957.449988,363.3618396,23,15,Concourse,101566,33,Hispanic or Latino,New York City
259900,1111,87,Condo/Co-op,588.0963399,844.0683822,372.6377908,17,12,Concourse,101566,33,Hispanic or Latino,New York City
349000,1440,87,Condo/Co-op,588.0963399,844.0683822,372.6377908,17,12,Concourse,101566,33,Hispanic or Latino,New York City
180000,600,69,Condo/Co-op,99.09860175,1162.322906,536.2651756,20,13,Concourse,101566,33,Hispanic or Latino,New York City
239000,800,69,Condo/Co-op,99.09860175,1162.322906,536.2651756,20,13,Concourse,101566,33,Hispanic or Latino,New York City
320000,870,68,Condo/Co-op,99.09860175,1162.322906,536.2651756,20,13,Concourse,101566,33,Hispanic or Latino,New York City
375000,850,69,Condo/Co-op,99.09860175,1162.322906,536.2651756,20,13,Concourse,101566,33,Hispanic or Latino,New York City
425000,1100,69,Condo/Co-op,99.09860175,1162.322906,536.2651756,20,13,Concourse,101566,33,Hispanic or Latino,New York City
399000,1120,69,Condo/Co-op,99.09860175,1162.322906,536.2651756,20,13,Concourse,101566,33,Hispanic or Latino,New York City
275000,650,82,Condo/Co-op,178.1184598,1353.502797,444.1206233,22,8,Concourse,101566,33,Hispanic or Latino,New York City
699999,1615,93,Townhouse,1440.125874,4310.928428,3555.062553,4,0,Broad Channel,119000,40,White,New York City
570000,1829.844584,97,Single Family Residential,2108.659845,7558.947428,975.2162519,0,1,Broad Channel,119000,40,White,New York City
549000,1829.844584,7,Single Family Residential,2018.730548,7400.42392,882.7536496,0,1,Broad Channel,119000,40,White,New York City
579000,1829.844584,98,Single Family Residential,2423.674142,7308.783703,334.6655071,0,0,Broad Channel,119000,40,White,New York City
438000,865,103,Single Family Residential,2686.082666,7321.819454,224.8818779,0,0,Broad Channel,119000,40,White,New York City
299000,1829.844584,103,Single Family Residential,2923.408295,7450.415372,422.1282559,0,0,Broad Channel,119000,40,White,New York City
160000,1829.844584,66.235406,Vacant Land,2935.269959,7467.393936,437.907392,0,0,Broad Channel,119000,40,White,New York City
749000,1829.844584,92,Single Family Residential,1717.855982,7514.072108,1425.971366,0,1,Broad Channel,119000,40,White,New York City
990000,3000,6,Single Family Residential,2279.967933,7398.473641,582.8318051,0,0,Broad Channel,119000,40,White,New York City
165000,735,73,Condo/Co-op,98.73397263,1497.317625,839.2632498,17,11,Fordham,87329,31,Hispanic or Latino,New York City
263000,975,73,Condo/Co-op,98.73397263,1497.317625,839.2632498,17,11,Fordham,87329,31,Hispanic or Latino,New York City
260000,900,73,Condo/Co-op,98.73397263,1497.317625,839.2632498,17,11,Fordham,87329,31,Hispanic or Latino,New York City
245000,950,71,Condo/Co-op,96.8224921,1499.668695,780.6280825,21,12,Fordham,87329,31,Hispanic or Latino,New York City
189000,750,73,Condo/Co-op,156.6912938,1436.866132,839.2380209,21,11,Fordham,87329,31,Hispanic or Latino,New York City
149000,750,73,Condo/Co-op,156.6912938,1436.866132,839.2380209,21,11,Fordham,87329,31,Hispanic or Latino,New York City
265000,975,73,Condo/Co-op,156.6912938,1436.866132,839.2380209,21,11,Fordham,87329,31,Hispanic or Latino,New York City
199999,950,73,Condo/Co-op,156.6912938,1436.866132,839.2380209,21,11,Fordham,87329,31,Hispanic or Latino,New York City
243000,965,73,Condo/Co-op,156.4325167,1459.502716,756.0892525,22,12,Fordham,87329,31,Hispanic or Latino,New York City
170000,795,73,Condo/Co-op,156.4325167,1459.502716,756.0892525,22,12,Fordham,87329,31,Hispanic or Latino,New York City
261111,935,73,Condo/Co-op,156.4325167,1459.502716,756.0892525,22,12,Fordham,87329,31,Hispanic or Latino,New York City
154900,700,73,Condo/Co-op,212.1017735,1384.375408,844.5984935,22,11,Fordham,87329,31,Hispanic or Latino,New York City
164990,735,73,Condo/Co-op,212.1017735,1384.375408,844.5984935,22,11,Fordham,87329,31,Hispanic or Latino,New York City
165000,800,73,Condo/Co-op,212.1017735,1384.375408,844.5984935,22,11,Fordham,87329,31,Hispanic or Latino,New York City
260000,1000,73,Condo/Co-op,212.1017735,1384.375408,844.5984935,22,11,Fordham,87329,31,Hispanic or Latino,New York City
265000,975,73,Condo/Co-op,229.6308943,1416.357609,741.992757,22,12,Fordham,87329,31,Hispanic or Latino,New York City
266500,975,73,Condo/Co-op,229.6308943,1416.357609,741.992757,22,12,Fordham,87329,31,Hispanic or Latino,New York City
275000,965,73,Condo/Co-op,258.7224041,1386.231204,760.0719482,22,11,Fordham,87329,31,Hispanic or Latino,New York City
160000,850,73,Condo/Co-op,257.4769314,1391.506939,727.6955094,22,11,Fordham,87329,31,Hispanic or Latino,New York City
170000,850,73,Condo/Co-op,257.4769314,1391.506939,727.6955094,22,11,Fordham,87329,31,Hispanic or Latino,New York City
260000,965,73,Condo/Co-op,257.4769314,1391.506939,727.6955094,22,11,Fordham,87329,31,Hispanic or Latino,New York City
165000,795,73,Condo/Co-op,257.4769314,1391.506939,727.6955094,22,11,Fordham,87329,31,Hispanic or Latino,New York City
184000,850,73,Condo/Co-op,257.4769314,1391.506939,727.6955094,22,11,Fordham,87329,31,Hispanic or Latino,New York City
173000,795,73,Condo/Co-op,289.7252948,1319.016856,849.6779785,22,11,Fordham,87329,31,Hispanic or Latino,New York City
145000,707,73,Condo/Co-op,289.7252948,1319.016856,849.6779785,22,11,Fordham,87329,31,Hispanic or Latino,New York City
166000,795,73,Condo/Co-op,306.7810232,1333.127908,798.391879,22,11,Fordham,87329,31,Hispanic or Latino,New York City
130000,1829.844584,73,Condo/Co-op,306.7810232,1333.127908,798.391879,22,11,Fordham,87329,31,Hispanic or Latino,New York City
230000,935,73,Condo/Co-op,289.7252948,1319.016856,849.6779785,22,11,Fordham,87329,31,Hispanic or Latino,New York City
299000,1000,73,Condo/Co-op,212.1017735,1384.375408,844.5984935,22,11,Fordham,87329,31,Hispanic or Latino,New York City
276000,975,73,Condo/Co-op,257.4769314,1391.506939,727.6955094,22,11,Fordham,87329,31,Hispanic or Latino,New York City
459000,1829.844584,108,Single Family Residential,2745.569809,2355.054562,1592.167817,1,0,Inwood,50696,40.8,Hispanic or Latino,New York City
489000,1288,109,Single Family Residential,2888.592666,2477.569545,1725.050586,1,0,Inwood,50696,40.8,Hispanic or Latino,New York City
619000,1310,103,Single Family Residential,2720.371444,2368.435942,1710.363914,1,0,Inwood,50696,40.8,Hispanic or Latino,New York City
619000,1310,103,Single Family Residential,2713.493907,2364.257066,1708.170329,1,0,Inwood,50696,40.8,Hispanic or Latino,New York City
685000,1963,53,Single Family Residential,2281.022267,2334.66869,1509.764152,1,0,Inwood,50696,40.8,Hispanic or Latino,New York City
680000,1829.844584,93,Single Family Residential,2635.444619,2151.642435,1433.570459,1,0,Inwood,50696,40.8,Hispanic or Latino,New York City
775000,1829.844584,108,Multi-Family,2977.826203,2522.757374,1786.143316,1,0,Inwood,50696,40.8,Hispanic or Latino,New York City
775000,1271,113,Single Family Residential,2858.259355,2424.658947,1715.557566,1,0,Inwood,50696,40.8,Hispanic or Latino,New York City
1100000,1882,113,Single Family Residential,2918.331851,2595.234422,1937.365225,0,0,Inwood,50696,40.8,Hispanic or Latino,New York City
1200000,1829.844584,95,Multi-Family,2647.115636,2336.565787,1706.96644,1,0,Inwood,50696,40.8,Hispanic or Latino,New York City
